BDKRB2 (pp) GNAI3	0.384623	0.534982	0.093344	0.040802	0.919411	0.053630	0.684994	0.557866	0.211697	0.719785	0.490883	0.464484
RPL5 (pp) RPS4X	0.997589	0.921951	0.923029	0.533177	0.981877	0.891787	0.383823	0.200129	0.981808	0.849096	0.238354	0.870300
GNAL (pp) OR8A1	0.662022	0.570672	0.464305	0.522916	0.484716	0.298978	0.070423	0.095804	0.649716	0.647446	0.430878	0.230133
RPL28 (pp) RPL34	0.647855	0.583956	0.205915	0.155400	0.958069	0.113628	0.804155	0.896837	0.695479	0.392670	0.098155	0.022464
RPL27A (pp) RPS21	0.660103	0.815048	0.305997	0.089165	0.997203	0.482716	0.186540	0.726548	0.506498	0.622848	0.842997	0.348887
RPL39 (pp) SSR3	0.612368	0.271669	0.957182	0.002992	0.945111	0.674242	0.100777	0.169955	0.376789	0.223243	0.530617	0.983691
RPL14 (pp) SNORA52	0.633612	0.124662	0.707786	0.750708	0.736931	0.251367	0.459474	0.066836	0.328847	0.701450	0.613196	0.055384
IL4I1 (pp) TMEM91	0.502100	0.115256	0.003055	0.003325	0.647337	0.890874	0.006403	0.394417	0.535708	0.581249	0.147558	0.120991
RPL23 (pp) RPS26	0.911925	0.865048	0.097875	0.813359	0.994882	0.084230	0.391537	0.538351	0.240301	0.844060	0.250533	0.286431
MAST1 (pp) REEP2	0.330345	0.664350	0.923384	0.771889	0.759299	0.845257	0.044265	0.560550	0.647518	0.248105	0.590298	0.233153
PPAP2B (pp) UGCG	0.205046	0.409730	0.411434	0.899209	0.638232	0.267154	0.863146	0.623926	0.827080	0.657436	0.626053	0.244284
NOG (pp) SOX9	0.532812	0.422159	0.227912	0.116721	0.322257	0.372733	0.734722	0.101457	0.258180	0.998587	0.175681	0.606958
CD14 (pp) TMED7-TICAM2	0.381318	0.344066	0.036815	0.099592	0.290175	0.427696	0.007286	0.842666	0.453636	0.468014	0.893642	0.021149
CDC27 (pp) PSMB6	0.689476	0.876874	0.591619	0.932403	0.954203	0.814651	0.298100	0.050735	0.750539	0.726279	0.231032	0.656425
ATF4 (pp) GTF2B	0.665777	0.522513	0.105336	0.010317	0.940825	0.583530	0.438944	0.327868	0.383268	0.225740	0.781201	0.729977
RPL37A (pp) SMG6	0.740394	0.237623	0.082128	0.368779	0.508133	0.265699	0.601176	0.731493	0.680366	0.683167	0.602013	0.461251
MRPL33 (pp) RPLP0	0.592802	0.215375	0.692015	0.430369	0.888945	0.473112	0.712403	0.036230	0.029423	0.363560	0.363546	0.403536
CREB1 (pp) TEP1	0.744485	0.642248	0.029912	0.005974	0.440981	0.216604	0.488652	0.567848	0.353896	0.602564	0.108266	0.931471
RPL23 (pp) SNORA52	0.546513	0.858353	0.231207	0.772463	0.640654	0.210077	0.466132	0.646522	0.417551	0.711300	0.561931	0.434841
ERN1 (pp) ISYNA1	0.825093	0.307592	0.874297	0.052166	0.966546	0.004350	0.803623	0.206225	0.185790	0.308086	0.244085	0.240688
CSTF2 (pp) RBM5	0.459152	0.198123	0.339941	0.509383	0.958857	0.515014	0.325886	0.057182	0.321870	0.162206	0.271818	0.080225
RNF103-CHMP3 (pp) UBB	0.745328	0.446209	0.623822	0.732823	0.532258	0.750898	0.188577	0.384759	0.183356	0.479921	0.167089	0.517148
SACM1L (pp) UBB	0.729045	0.431745	0.330215	0.980440	0.789417	0.217232	0.466947	0.032872	0.576986	0.782660	0.697018	0.773272
DDOST (pp) RPS14	0.852092	0.759487	0.781470	0.818727	0.956065	0.854173	0.915243	0.757376	0.830225	0.035415	0.933106	0.142916
EIF5 (pp) RPS3	0.916330	0.948637	0.448747	0.926024	0.965188	0.482593	0.172163	0.807967	0.308701	0.288628	0.241320	0.984827
SEC61B (pp) SRP14	0.759988	0.816986	0.657526	0.232111	0.980730	0.367210	0.451768	0.258270	0.811849	0.937475	0.388002	0.542810
PAK2 (pp) PSMC5	0.911394	0.902141	0.237650	0.883091	0.949453	0.115691	0.774563	0.818099	0.720528	0.833666	0.088183	0.579719
DYNC2LI1 (pp) HLA-DRB5	0.155250	0.218427	0.468605	0.536549	0.587705	0.320320	0.497084	0.372769	0.589849	0.550200	0.872421	0.070597
CASP10 (pp) RIPK2	0.218180	0.307602	0.033055	0.170129	0.377828	0.626486	0.016305	0.328872	0.206920	0.560712	0.719532	0.903749
FCGR2A (pp) PIK3R1	0.332170	0.284795	0.928739	0.670131	0.514737	0.500264	0.614397	0.750718	0.584453	0.196472	0.436486	0.113114
CCND1 (pp) MYCN	0.536655	0.028638	0.536257	0.133698	0.753468	0.083815	0.449738	0.341896	0.535472	0.508587	0.094786	0.603102
RRS1 (pp) UTP23	0.276057	0.153400	0.295057	0.289551	0.943683	0.312836	0.225463	0.356505	0.094040	0.888200	0.221862	0.380312
EEF2 (pp) RPS8	0.701128	0.698667	0.232447	0.921565	0.812896	0.100983	0.198496	0.794006	0.593277	0.458767	0.331339	0.765674
APLN (pp) TAS2R5	0.105325	0.100124	0.034791	0.641515	0.803377	0.408801	0.521105	0.441344	0.425364	0.235852	0.397593	0.763631
CEBPD (pp) MED31	0.171525	0.270037	0.770152	0.444262	0.839087	0.656013	0.410171	0.940879	0.334826	0.380079	0.627816	0.855598
GRPEL1 (pp) HSPA13	0.716546	0.523571	0.418235	0.528615	0.908731	0.630857	0.118989	0.752569	0.318467	0.721505	0.754141	0.180087
PAFAH1B1 (pp) TUBA4A	0.114117	0.374191	0.593027	0.729345	0.484994	0.180036	0.359093	0.531296	0.650143	0.399282	0.025697	0.519623
GPR19 (pp) RGS2	0.027397	0.499898	0.833609	0.265990	0.328689	0.070553	0.868602	0.236305	0.090059	0.183481	0.176011	0.136071
PSMA3 (pp) TNKS	0.233506	0.238442	0.960137	0.988163	0.820129	0.501590	0.125172	0.585658	0.520088	0.178744	0.541467	0.725274
NDUFA1 (pp) NDUFS3	0.594317	0.960943	0.610132	0.910587	0.998024	0.641858	0.018597	0.261057	0.504114	0.400090	0.278476	0.864396
RPL18 (pp) SRP9	0.531426	0.681932	0.602381	0.813261	0.901865	0.427017	0.840287	0.236940	0.674219	0.711500	0.311320	0.832203
PPP2CB (pp) UBL5	0.945788	0.312412	0.428902	0.775694	0.942293	0.208779	0.530993	0.410382	0.161541	0.734041	0.141333	0.742090
C1S (pp) SERPING1	0.000098	0.069393	0.521117	0.294231	0.163821	0.075952	0.386961	0.269573	0.845005	0.710342	0.748975	0.078387
RPL15 (pp) SSR3	0.976519	0.773977	0.172445	0.729875	0.797139	0.264646	0.291491	0.287550	0.585324	0.540671	0.534570	0.455821
RPL23 (pp) RPS9	0.758284	0.580875	0.698603	0.682892	0.990661	0.583913	0.012096	0.553732	0.217869	0.521084	0.831315	0.702763
PRKAR1B (pp) TLN1	0.594197	0.075907	0.683207	0.025596	0.057420	0.145820	0.331174	0.166862	0.060457	0.629362	0.253812	0.632851
RPLP1 (pp) RPS5	0.918788	0.431364	0.682380	0.678654	0.894769	0.897768	0.582530	0.920517	0.879395	0.746658	0.752434	0.953765
LSM5 (pp) LSM7	0.816549	0.452905	0.823939	0.957154	0.897857	0.503251	0.258010	0.517669	0.642196	0.380015	0.015695	0.076966
LEFTY1 (pp) NODAL	0.599660	0.313319	0.118723	0.214613	0.429745	0.760056	0.914999	0.739099	0.560756	0.986209	0.478532	0.599833
RPL31 (pp) TRAM1	0.790523	0.260086	0.398799	0.094709	0.976310	0.260343	0.733040	0.458296	0.971587	0.609911	0.612234	0.542882
CDKN1B (pp) PSMC4	0.699599	0.947483	0.087301	0.095457	0.941886	0.476647	0.259403	0.361376	0.873903	0.041451	0.188709	0.230186
RPS23 (pp) RPS3A	0.977298	0.899645	0.755032	0.433853	0.983020	0.637967	0.176317	0.827347	0.361669	0.152991	0.892089	0.636723
RPL6 (pp) RPS6	0.935239	0.873733	0.969896	0.063752	0.799187	0.866677	0.861484	0.760431	0.384188	0.442585	0.838606	0.780571
CCND1 (pp) PSMD9	0.821891	0.491406	0.774589	0.696284	0.982789	0.686862	0.779456	0.620811	0.789622	0.853950	0.576099	0.372363
EIF1AX (pp) RPS3A	0.924693	0.144787	0.573761	0.514673	0.943732	0.686832	0.219874	0.287861	0.157640	0.779597	0.212524	0.079702
FYCO1 (pp) SEC24B	0.326028	0.776411	0.469985	0.754933	0.797209	0.406578	0.107211	0.265075	0.808854	0.286516	0.290571	0.216188
PLD2 (pp) UBB	0.967365	0.697520	0.889782	0.725245	0.932696	0.413899	0.968509	0.260092	0.237184	0.562794	0.796985	0.581222
RPL15 (pp) RPL39	0.591386	0.258017	0.046636	0.635957	0.873463	0.601120	0.885046	0.561013	0.098779	0.421649	0.772719	0.593916
NF1 (pp) PTPN11	0.617075	0.442415	0.393395	0.912518	0.881296	0.588915	0.749710	0.486005	0.004910	0.391728	0.283664	0.012604
CDKN2D (pp) PRKDC	0.004036	0.120925	0.241443	0.061775	0.380789	0.609448	0.817168	0.208248	0.085091	0.317739	0.256179	0.594847
IRS1 (pp) UBB	0.883884	0.350963	0.485612	0.542776	0.956671	0.195180	0.247792	0.503546	0.562334	0.153545	0.833009	0.817428
FBXL14 (pp) SNAI1	0.644803	0.693385	0.637191	0.479952	0.730413	0.569960	0.300296	0.720591	0.910064	0.781563	0.211673	0.885316
RBX1 (pp) RNF7	0.898686	0.705628	0.910035	0.831703	0.957530	0.547751	0.888572	0.342032	0.625838	0.514291	0.818544	0.903226
CDK1 (pp) RRM2B	0.951643	0.481045	0.457135	0.695550	0.808907	0.755936	0.827519	0.820889	0.941051	0.837250	0.872186	0.922648
INPP1 (pp) PLCD4	0.531639	0.430558	0.049659	0.618684	0.378718	0.000363	0.416401	0.156646	0.696982	0.148271	0.637219	0.616615
IL2RB (pp) UGCG	0.251444	0.352772	0.229377	0.105586	0.974164	0.265092	0.004680	0.151495	0.125639	0.682780	0.900826	0.220184
ACVR2A (pp) BMP6	0.192437	0.042268	0.486099	0.857166	0.472054	0.052038	0.658896	0.022473	0.310434	0.151471	0.030745	0.307387
RPL24 (pp) RPS21	0.588781	0.741222	0.900358	0.874217	0.977714	0.321597	0.015756	0.803292	0.048162	0.524408	0.908252	0.252015
ASAH2B (pp) SGPP1	0.389604	0.315008	0.209103	0.223639	0.216698	0.956688	0.862818	0.493347	0.594315	0.722697	0.639605	0.950856
RPL28 (pp) RPS27L	0.793152	0.330188	0.184505	0.281411	0.931221	0.114492	0.448188	0.103413	0.530584	0.884934	0.177423	0.750616
FUT6 (pp) FUT9	0.212764	0.348747	0.396072	0.446314	0.308034	0.230178	0.131648	0.213217	0.490911	0.356731	0.521237	0.439758
EBNA1BP2 (pp) GNL3	0.246378	0.362502	0.371091	0.366249	0.986600	0.372009	0.062004	0.405759	0.674718	0.113076	0.886082	0.508933
HBEGF (pp) KRAS	0.668062	0.683378	0.434741	0.395626	0.444454	0.649352	0.183088	0.905357	0.276786	0.625792	0.234449	0.136308
KAT5 (pp) SRSF2	0.851722	0.335224	0.408946	0.573439	0.783147	0.201666	0.351951	0.161504	0.761434	0.569914	0.519159	0.262009
PSMC3 (pp) USP14	0.926317	0.953446	0.602990	0.778925	0.753168	0.180268	0.853926	0.040679	0.188736	0.695273	0.814142	0.157690
RPL37A (pp) RPS29	0.925640	0.864917	0.682178	0.828426	0.988709	0.643322	0.767125	0.429221	0.418015	0.680896	0.624151	0.074200
APC (pp) JUP	0.029473	0.684259	0.823241	0.902571	0.988843	0.653227	0.916488	0.693965	0.460845	0.766555	0.926036	0.363828
GAN (pp) KLHL8	0.576746	0.191318	0.324418	0.699239	0.995474	0.719560	0.689116	0.571089	0.889405	0.901578	0.282314	0.210856
HELZ2 (pp) TRAM1	0.528494	0.161393	0.224058	0.358422	0.942012	0.664306	0.387298	0.165775	0.446559	0.184094	0.775804	0.790261
KIF2A (pp) STAG2	0.999163	0.894886	0.976886	0.849854	0.953828	0.965875	0.435826	0.252069	0.985691	0.821522	0.183499	0.960179
SNRPG (pp) SRSF6	0.834449	0.430656	0.745294	0.476672	0.928436	0.526343	0.508827	0.178372	0.033891	0.471204	0.036133	0.288310
MED11 (pp) RBM14-RBM4	0.566320	0.105856	0.002777	0.024052	0.954507	0.674978	0.624337	0.539501	0.269468	0.027659	0.100661	0.168167
CAMK2G (pp) CAMKK1	0.553986	0.803218	0.595898	0.600460	0.713991	0.007133	0.503877	0.144384	0.223345	0.181858	0.861587	0.409598
CENPF (pp) SKA2	0.814209	0.669924	0.690503	0.549853	0.686789	0.501496	0.672992	0.467681	0.552475	0.771534	0.924765	0.057224
AFTPH (pp) SEC31B	0.052073	0.695667	0.436727	0.198865	0.601482	0.600916	0.067271	0.373401	0.072138	0.633349	0.346086	0.650921
EIF3CL (pp) EIF5B	0.231274	0.692792	0.674898	0.674763	0.329382	0.117239	0.414190	0.226077	0.718741	0.466206	0.831707	0.332982
MAG (pp) RTN4R	0.459820	0.244881	0.471191	0.122096	0.827235	0.473107	0.097577	0.188730	0.591556	0.463391	0.113108	0.834529
MRPL13 (pp) RPL37A	0.907486	0.652263	0.335954	0.420536	0.955457	0.532470	0.209864	0.097797	0.414203	0.544643	0.064558	0.654304
ATP6V0B (pp) ATP6V0D2	0.782262	0.769741	0.372085	0.980574	0.161344	0.457592	0.713332	0.484333	0.360755	0.169859	0.016529	0.008111
CEP290 (pp) DCTN3	0.860852	0.262277	0.463871	0.698470	0.875452	0.103245	0.859766	0.617227	0.167052	0.451761	0.272993	0.839035
PSMB10 (pp) UBB	0.625427	0.328565	0.179296	0.857924	0.996691	0.011256	0.807313	0.949853	0.095864	0.765960	0.534688	0.847882
SCNN1D (pp) WNK1	0.362629	0.602737	0.159641	0.628852	0.113245	0.480068	0.261063	0.083932	0.571840	0.849566	0.868416	0.704434
CSNK1G2 (pp) LRP5	0.719134	0.596971	0.989969	0.068111	0.923297	0.918711	0.826996	0.889728	0.762858	0.790351	0.699037	0.983000
RPL14 (pp) RPL18	0.514578	0.104093	0.427885	0.863461	0.961744	0.108805	0.065880	0.769624	0.414109	0.355803	0.787836	0.327954
MCRS1 (pp) RNF2	0.760101	0.880557	0.824139	0.375674	0.923113	0.291523	0.209915	0.226227	0.556318	0.216532	0.063236	0.804057
MYL6B (pp) UBB	0.807999	0.896735	0.693402	0.939802	0.884701	0.577613	0.562145	0.709519	0.621332	0.422612	0.281767	0.575433
RPL14 (pp) SNORD10	0.585429	0.918001	0.663356	0.483001	0.814824	0.656495	0.481264	0.371366	0.580450	0.856310	0.274442	0.234130
RPL35 (pp) SMG6	0.388332	0.570028	0.312578	0.452629	0.580214	0.473938	0.088639	0.869033	0.421234	0.187535	0.165599	0.499421
AXL (pp) UBB	0.989329	0.298928	0.171239	0.656988	0.116277	0.020837	0.338625	0.614897	0.775512	0.494824	0.414217	0.022219
GTF2B (pp) MAG	0.705637	0.580232	0.586640	0.372283	0.747102	0.496157	0.588357	0.138341	0.819005	0.099352	0.724774	0.532894
HIST1H3C (pp) UBB	0.945491	0.456135	0.927477	0.907398	0.008754	0.587436	0.087409	0.293908	0.441743	0.704300	0.730083	0.197449
ACTA1 (pp) AGRN	0.673986	0.031007	0.812790	0.422739	0.644924	0.754753	0.167229	0.248459	0.804776	0.183627	0.052536	0.936590
RPS20 (pp) SRP9	0.986911	0.341622	0.113110	0.463619	0.925637	0.348838	0.501625	0.941576	0.275655	0.620017	0.759083	0.450060
FBL (pp) GNL3	0.136672	0.384639	0.669188	0.305838	0.939665	0.058432	0.626101	0.398362	0.692164	0.138680	0.146943	0.552307
RPL26 (pp) SNORA81	0.594721	0.640000	0.130775	0.468375	0.729656	0.387903	0.058734	0.641691	0.318741	0.018988	0.463736	0.656164
MRPL24 (pp) RPL23	0.854680	0.690685	0.079672	0.555814	0.957082	0.724431	0.477082	0.462976	0.734777	0.235538	0.426243	0.187688
ACTA1 (pp) ZYX	0.529686	0.443079	0.668122	0.234697	0.631024	0.788263	0.254972	0.710194	0.002860	0.853268	0.494467	0.982688
CDC40 (pp) PLRG1	0.553566	0.126134	0.556441	0.597319	0.783177	0.604932	0.657228	0.941062	0.163320	0.557101	0.927527	0.807854
CEBPB (pp) PTGES2	0.736247	0.712655	0.875287	0.580833	0.988014	0.582447	0.750922	0.558857	0.567957	0.819748	0.624832	0.809122
GALNT3 (pp) MUC2	0.390498	0.284192	0.054652	0.623635	0.346027	0.711282	0.450723	0.162036	0.118808	0.021226	0.006134	0.706956
CHUK (pp) RPTOR	0.377938	0.110264	0.527773	0.600445	0.837732	0.781789	0.054055	0.335333	0.268246	0.896345	0.364183	0.559567
RPL26 (pp) RPL34	0.952741	0.987752	0.857452	0.659507	0.984320	0.425716	0.716431	0.779681	0.282747	0.757048	0.876602	0.157732
RPL23 (pp) RPL28	0.705668	0.378465	0.176891	0.278728	0.981646	0.329395	0.717505	0.754169	0.781624	0.264071	0.409198	0.505395
ABI1 (pp) EGFR	0.152512	0.963741	0.476969	0.821737	0.494981	0.437031	0.812668	0.679637	0.449426	0.664802	0.698561	0.740122
RPL5 (pp) RPS23	0.979072	0.829686	0.994854	0.734136	0.976839	0.726953	0.212529	0.330764	0.771954	0.892251	0.557640	0.817065
CTBP2 (pp) ZNF217	0.830538	0.662956	0.203416	0.017701	0.853434	0.244750	0.548505	0.721669	0.844408	0.386893	0.711531	0.155583
ADRA2C (pp) CCL5	0.559455	0.037931	0.385349	0.538161	0.439888	0.150674	0.712444	0.746468	0.518834	0.060306	0.030758	0.754529
RPL10A (pp) RPS23	0.928715	0.684149	0.622794	0.083458	0.956070	0.754136	0.041684	0.592665	0.696277	0.000958	0.864767	0.427672
CSNK1G2 (pp) FOXO1	0.156671	0.684958	0.145086	0.656958	0.842201	0.025155	0.261751	0.220251	0.567210	0.896338	0.395209	0.439261
ANPEP (pp) MME	0.324293	0.431548	0.197643	0.760483	0.099936	0.117708	0.323607	0.354806	0.469302	0.204177	0.507844	0.209249
RPL19 (pp) SEC61B	0.914528	0.638890	0.349910	0.766365	0.971016	0.841673	0.506397	0.288107	0.420158	0.594179	0.358658	0.187359
CD14 (pp) ITGB2	0.748623	0.821919	0.527520	0.359603	0.080998	0.790061	0.126055	0.110906	0.323665	0.417219	0.490894	0.038555
MED8 (pp) RBM14-RBM4	0.548369	0.673102	0.327578	0.737817	0.985820	0.732689	0.340322	0.333754	0.214472	0.521117	0.028093	0.517761
ADCY4 (pp) PRKACG	0.744096	0.143924	0.090686	0.332764	0.053322	0.622888	0.922166	0.221346	0.147284	0.073796	0.809279	0.647155
GNL2 (pp) NSUN6	0.665081	0.655754	0.098115	0.321053	0.697093	0.482411	0.452380	0.880998	0.480229	0.562812	0.199680	0.460985
CLASP2 (pp) RGPD8	0.188384	0.726048	0.962407	0.767778	0.888185	0.064630	0.176104	0.295044	0.844444	0.175014	0.185697	0.561927
BMP2 (pp) WNT3A	0.352633	0.148867	0.532979	0.049303	0.455549	0.646625	0.677817	0.311386	0.685311	0.097090	0.578126	0.404099
RPL10A (pp) SPCS3	0.930204	0.618548	0.002871	0.602884	0.914308	0.193246	0.233188	0.381052	0.308456	0.565918	0.136592	0.835478
PTGER4 (pp) VIPR2	0.768147	0.738631	0.258761	0.271974	0.715169	0.134721	0.550641	0.203397	0.292838	0.555986	0.062342	0.643667
MRPL16 (pp) RPS3	0.897171	0.408379	0.516706	0.907086	0.986243	0.287195	0.657779	0.824706	0.770842	0.236391	0.096748	0.227914
HLA-DRB5 (pp) OAS2	0.040987	0.692335	0.096626	0.826020	0.160727	0.431010	0.407957	0.079875	0.516905	0.006428	0.038153	0.350899
CLASP2 (pp) TAOK1	0.901110	0.672733	0.902257	0.753811	0.968812	0.487346	0.261687	0.955477	0.741782	0.680550	0.488862	0.913523
CCND1 (pp) PSMD12	0.623501	0.156717	0.095170	0.768215	0.886817	0.640198	0.213864	0.516908	0.898161	0.453158	0.605807	0.933803
CLASP2 (pp) MAPRE3	0.027988	0.578503	0.654223	0.170406	0.994812	0.070334	0.015745	0.249126	0.947028	0.244680	0.778728	0.009189
CXCL16 (pp) S1PR3	0.611931	0.330556	0.785982	0.265753	0.791447	0.260780	0.193170	0.890317	0.162533	0.772562	0.215307	0.418703
ARAP3 (pp) SOS2	0.085569	0.889703	0.177470	0.493577	0.487864	0.382715	0.553920	0.316516	0.213205	0.670127	0.390135	0.156593
RPL10L (pp) RPL17	0.060771	0.735883	0.905762	0.226089	0.862450	0.406839	0.102460	0.312876	0.396070	0.622274	0.038578	0.892506
CCNE2 (pp) CDK3	0.459583	0.527110	0.358938	0.441082	0.800144	0.672656	0.711613	0.102741	0.876611	0.343983	0.237517	0.458315
SOS1 (pp) SPTBN4	0.000339	0.026053	0.255741	0.875295	0.340720	0.204361	0.043913	0.612600	0.882023	0.507592	0.180844	0.160825
CSNK1A1 (pp) MDM4	0.671698	0.537605	0.635220	0.819457	0.938228	0.918149	0.037504	0.140985	0.284642	0.289643	0.803131	0.378784
CCR1 (pp) HRH3	0.225871	0.656527	0.429136	0.848232	0.049642	0.466411	0.061416	0.222361	0.447318	0.622176	0.116360	0.347956
KIF18A (pp) NUP85	0.810128	0.874043	0.541874	0.583947	0.901992	0.753206	0.523378	0.288972	0.591615	0.285782	0.071841	0.642119
CTBP1 (pp) CTBP2	0.925098	0.611387	0.280328	0.054765	0.894494	0.441012	0.584661	0.253042	0.337699	0.547445	0.409876	0.125150
MAML2 (pp) SNW1	0.873832	0.266561	0.282454	0.662067	0.116594	0.336786	0.277369	0.610849	0.928690	0.242323	0.533162	0.663450
TRAPPC1 (pp) TRAPPC4	0.459666	0.950208	0.240947	0.542528	0.995089	0.049819	0.825372	0.000649	0.737032	0.815568	0.164335	0.523957
RPL28 (pp) RPS7	0.675462	0.286344	0.128671	0.659358	0.980938	0.177782	0.389027	0.838727	0.344716	0.047570	0.163191	0.609854
CYP2E1 (pp) PLA2G4B	0.172132	0.610379	0.106246	0.699378	0.280548	0.209446	0.004074	0.677656	0.388025	0.536466	0.616234	0.059220
HTR6 (pp) PTGER4	0.340788	0.364228	0.465814	0.301785	0.950998	0.218264	0.902597	0.056783	0.888597	0.136716	0.476658	0.130021
COX8A (pp) UQCRB	0.015258	0.501290	0.959484	0.642655	0.953157	0.170281	0.103780	0.446477	0.025698	0.942258	0.177125	0.723669
RPS5 (pp) RPS9	0.974735	0.948682	0.677026	0.815307	0.981460	0.902145	0.907174	0.831899	0.948218	0.994149	0.820036	0.886845
SH3GL1 (pp) YES1	0.274819	0.562377	0.772407	0.980077	0.909261	0.908834	0.712615	0.512958	0.766780	0.831693	0.126418	0.888722
AGO1 (pp) CBX6	0.352760	0.882115	0.924742	0.382025	0.982518	0.606615	0.883667	0.161573	0.206904	0.265956	0.667032	0.435976
COL18A1 (pp) COL4A3	0.072979	0.390449	0.389685	0.226986	0.731385	0.528388	0.600508	0.557799	0.915912	0.304518	0.328291	0.850368
GUCY1A3 (pp) POLR3A	0.002286	0.952063	0.235804	0.642573	0.361727	0.476010	0.749308	0.032995	0.938120	0.653177	0.253399	0.316526
PICALM (pp) PPP3CB	0.891163	0.974868	0.837620	0.864146	0.985615	0.829513	0.481889	0.189884	0.833492	0.935198	0.281192	0.985477
COL4A4 (pp) COL5A3	0.105812	0.552530	0.921098	0.808040	0.482930	0.423837	0.718349	0.326051	0.321779	0.413426	0.303002	0.106727
HLA-DRB5 (pp) SEC13	0.617907	0.465627	0.568569	0.924234	0.872386	0.552673	0.803884	0.952212	0.618603	0.398439	0.563314	0.103445
RPL38 (pp) SRP14	0.982107	0.391785	0.887183	0.521826	0.947920	0.508999	0.950516	0.787648	0.754066	0.356004	0.123081	0.734810
ACTR3C (pp) ARPC5	0.367832	0.138378	0.702055	0.235256	0.639205	0.608142	0.313671	0.865549	0.108344	0.107199	0.621293	0.005407
GEMIN7 (pp) SMN2	0.645919	0.437235	0.567929	0.722787	0.734887	0.441024	0.306990	0.326397	0.369296	0.600078	0.115365	0.801728
SPCS2 (pp) SSR2	0.940302	0.356096	0.077494	0.493357	0.653350	0.401075	0.309842	0.387605	0.910891	0.584553	0.628992	0.305567
RPL3 (pp) RPS25	0.423457	0.404558	0.203606	0.544669	0.956667	0.145169	0.466689	0.850766	0.619933	0.076626	0.839490	0.862158
NBN (pp) RAD51C	0.599388	0.830836	0.889262	0.035442	0.914170	0.498859	0.359822	0.784142	0.833427	0.965437	0.191454	0.831790
SEC61B (pp) UBB	0.689478	0.508326	0.957471	0.946613	0.991878	0.976920	0.860252	0.365988	0.653081	0.763903	0.334272	0.780697
ILK (pp) RICTOR	0.812594	0.914022	0.586408	0.989082	0.963695	0.752934	0.744308	0.342334	0.582038	0.381762	0.346310	0.570427
PDS5B (pp) TAOK1	0.693733	0.973195	0.898551	0.915577	0.967329	0.821324	0.976586	0.830858	0.900318	0.966814	0.684209	0.687979
AGRN (pp) UTRN	0.456598	0.716396	0.903996	0.785321	0.599167	0.336621	0.814692	0.894287	0.288238	0.110679	0.973166	0.108279
EBNA1BP2 (pp) UTP11L	0.366010	0.674495	0.304101	0.304332	0.973302	0.168585	0.088969	0.166636	0.366938	0.045606	0.442575	0.477732
EIF5B (pp) RPS20	0.739852	0.339159	0.271365	0.930235	0.968695	0.287931	0.748536	0.828131	0.486123	0.766736	0.045751	0.000319
ADRA2B (pp) CHRM4	0.249062	0.446766	0.001630	0.153052	0.446346	0.405002	0.875340	0.300565	0.936836	0.628071	0.641182	0.257149
ALG11 (pp) NOP2	0.915499	0.217931	0.685065	0.090853	0.892237	0.269521	0.212873	0.165223	0.853857	0.097805	0.324155	0.311440
RPL39 (pp) SPCS2	0.364891	0.057297	0.721844	0.193152	0.727561	0.647303	0.129285	0.275110	0.090378	0.576950	0.737503	0.946213
ATM (pp) HIF1A	0.661811	0.370122	0.989299	0.812484	0.972709	0.619197	0.812467	0.470488	0.477859	0.614690	0.544562	0.027529
RPS3 (pp) SNORD10	0.805808	0.249761	0.902741	0.704070	0.778423	0.923412	0.938619	0.237279	0.854345	0.365569	0.477781	0.381437
NUPL2 (pp) SNRPE	0.679994	0.711336	0.749072	0.968722	0.842948	0.767996	0.005208	0.566414	0.169861	0.289056	0.962213	0.640603
CCR1 (pp) HCAR1	0.184844	0.498734	0.580583	0.522837	0.250401	0.560915	0.601541	0.158317	0.823484	0.120539	0.510911	0.048719
SRPK3 (pp) SRSF6	0.010216	0.380046	0.578038	0.651329	0.346459	0.531171	0.188004	0.158141	0.439810	0.382766	0.086830	0.938218
MITF (pp) PAX5	0.403656	0.766320	0.676807	0.001136	0.332179	0.260326	0.259809	0.012640	0.685899	0.033170	0.537469	0.297706
C5 (pp) CCR6	0.130877	0.187163	0.584736	0.959105	0.876568	0.175503	0.362276	0.088579	0.461054	0.311723	0.144227	0.116362
RPS6 (pp) SNORA64	0.751797	0.120115	0.635777	0.094459	0.874279	0.583436	0.273330	0.362269	0.301379	0.367703	0.572290	0.606572
HELZ2 (pp) MED21	0.557681	0.701423	0.635022	0.765910	0.923794	0.773314	0.186306	0.517434	0.451604	0.665818	0.310437	0.956571
CYBA (pp) NCF2	0.178564	0.714203	0.197540	0.212799	0.118036	0.613785	0.200179	0.563929	0.291308	0.042691	0.814534	0.118689
RPS29 (pp) RPS7	0.926664	0.845889	0.666382	0.893098	0.992637	0.616374	0.612960	0.553253	0.628079	0.574481	0.811679	0.222889
EFNA1 (pp) PIK3R1	0.635922	0.898645	0.687574	0.354656	0.985042	0.311992	0.156056	0.985585	0.436862	0.895823	0.258846	0.459224
RAD52 (pp) RECQL	0.074346	0.414743	0.465812	0.418016	0.618030	0.538389	0.667231	0.436102	0.101776	0.115189	0.011632	0.331660
FN1 (pp) ITGB6	0.554585	0.034233	0.939655	0.024469	0.149514	0.416013	0.244707	0.067779	0.269779	0.235793	0.261408	0.721592
